road_id,subdistrict_id,road_disruption_probability_0_1,confidence_class,top_risk_reason,source_name,source_timestamp,assumptions,osm_name,osm_highway,road_class,bridge_flag,subdistrict_name,processing_scope,closure_status
603183730,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603183769,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603183770,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603183856,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603189270,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603220052,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
603220053,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605636045,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605636054,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605663565,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605663566,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605663567,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605663576,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605767130,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605767131,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605767132,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605768251,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,unclassified,unclassified,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769662,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769663,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769664,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769665,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769666,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769667,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769668,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769669,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769671,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769672,TH570909,0.133,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Ngam,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769673,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605769674,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605772281,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605772545,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
605773004,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962163,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962164,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962165,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962166,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962167,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962168,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962169,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962170,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962171,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
606962172,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,unclassified,unclassified,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
607937579,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724055,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724056,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724057,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724058,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724059,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724068,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724069,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724070,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724071,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,service,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724072,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724073,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724074,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724075,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724076,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724077,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724078,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724079,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724080,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724081,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724082,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724083,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724084,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724085,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724086,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,track,local,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724088,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724089,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724090,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
610724091,TH570904,0.111,low,Highest road-risk driver is flood probability.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Pong Pha,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
689754098,TH570903,0.172,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Ko Chang,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
690234492,TH570906,0.135,low,Highest road-risk driver is surrounding inundation.,CDSE Sentinel-1 ADM3 candidate change summary,2024-09-15T23:16:01Z,"Heuristic candidate risk from ADM3-level Sentinel-1 mean/P90 change, OSM class, and OSM bridge tag; it is not a segment-level raster intersection. Not an observed or official road closure.",,residential,residential,False,Wiang Phang Kham,osm_sentinel1_candidate_road_risk,candidate_open_with_delay
